,year,week,statefips,new_case_rate,case_rate,new_death_rate,death_rate,new_test_rate,test_rate,new_vaccine_rate,vaccine_rate,fullvaccine_rate,booster_first_rate,hospitalized_rate
3294,2021,14,22,8.735714285714286,9598.42857142857,0.15442857142857142,218.71428571428572,341.0,131120.57142857142,0.3237142857142857,28.314285714285717,19.0,,6.392857142857143
3295,2021,14,23,22.471428571428568,3850.0,0.06978571428571428,55.42857142857144,495.40000000000003,134064.2857142857,0.726,39.82857142857143,24.77142857142857,,7.365714285714286
3296,2021,14,24,21.74285714285714,6898.285714285715,0.2442857142857143,138.14285714285714,478.2857142857143,147058.0,0.6017142857142856,35.48571428571428,21.028571428571432,,23.34285714285715
3297,2021,14,25,30.3,9347.57142857143,0.32485714285714284,250.85714285714286,1265.4285714285713,278209.14285714284,0.7205714285714285,39.47142857142857,22.557142857142853,,9.611428571428572
3298,2021,14,26,70.10000000000001,7731.285714285715,0.36428571428571427,172.85714285714286,413.57142857142856,116841.42857142857,0.5101428571428571,32.3,20.157142857142862,,31.642857142857142
3299,2021,14,27,32.32857142857143,9349.0,0.1472857142857143,123.42857142857143,454.0,138213.7142857143,0.5644285714285714,35.58571428571429,22.499999999999996,,10.40857142857143
3300,2021,14,28,6.892857142857143,10282.857142857143,0.2207142857142857,237.14285714285714,62.48571428571428,61766.857142857145,0.26385714285714285,26.485714285714284,17.5,,8.004285714285714
3301,2021,14,29,9.64,9633.0,0.0732142857142857,146.42857142857142,233.42857142857142,80611.0,0.46642857142857136,29.17142857142857,18.214285714285715,,12.385714285714286
3302,2021,14,30,13.72857142857143,9845.285714285714,0.6415714285714286,137.28571428571428,333.2857142857143,114139.42857142857,0.47728571428571426,34.1,22.328571428571426,,4.097142857142857
3303,2021,14,31,21.328571428571426,10939.857142857143,0.15194285714285716,118.28571428571429,475.7142857142857,136674.7142857143,0.5037142857142858,34.5,21.61428571428571,,8.115714285714287
3304,2021,14,32,10.51857142857143,9906.142857142857,0.24571428571428572,171.42857142857142,247.57142857142858,96710.14285714286,0.41314285714285715,30.84285714285715,18.800000000000004,,9.721428571428572
3305,2021,14,33,30.071428571428573,6309.714285714285,0.10652857142857142,91.71428571428571,502.57142857142856,123602.0,1.4928571428571427,44.08571428571428,21.057142857142857,,7.43
3306,2021,14,34,46.01428571428572,10429.0,0.3567142857142857,277.57142857142856,516.5714285714286,139406.7142857143,0.6754285714285714,38.25714285714285,22.871428571428567,,27.200000000000006
3307,2021,14,35,8.694285714285714,9174.857142857143,0.18799999999999997,188.57142857142858,379.42857142857144,144680.0,0.522,42.028571428571425,26.985714285714288,,5.0600000000000005
3308,2021,14,36,38.57142857142857,9782.142857142857,0.39228571428571424,257.57142857142856,1111.5714285714287,235662.0,0.6385714285714286,35.68571428571428,22.157142857142855,,27.04285714285714
3309,2021,14,37,15.714285714285714,8778.57142857143,0.13785714285714287,116.14285714285714,265.42857142857144,101105.14285714286,0.3861428571428571,31.771428571428572,18.971428571428568,,9.604285714285714
3310,2021,14,38,20.12857142857143,13610.42857142857,0.024085714285714287,197.0,220.71428571428572,193464.0,0.3742857142857143,35.1,23.942857142857143,,11.428571428571429
3311,2021,14,39,16.37142857142857,8770.857142857143,0.17414285714285715,159.71428571428572,251.57142857142858,95053.42857142857,0.5284285714285715,33.01428571428572,19.871428571428574,,12.757142857142856
3312,2021,14,40,10.817142857142859,11115.857142857143,3.7022857142857144,133.85714285714286,184.42857142857142,95936.57142857143,0.3891428571428572,33.871428571428574,21.285714285714285,,8.064285714285715
3313,2021,14,41,10.802857142857144,3956.5714285714284,0.13192857142857145,57.25714285714286,319.14285714285717,100602.42857142857,0.5445714285714286,32.214285714285715,19.75714285714286,,5.375714285714286
3314,2021,14,42,33.65714285714285,8179.857142857143,0.2198571428571429,197.28571428571428,340.14285714285717,92654.57142857143,0.5308571428571429,35.84285714285714,19.499999999999996,,21.11428571428571
3315,2021,14,44,36.74285714285715,13099.42857142857,0.18514285714285714,248.28571428571428,1593.0,338294.4285714286,0.5990000000000001,37.11428571428571,25.442857142857143,,17.11428571428571
3316,2021,14,45,18.542857142857144,10793.42857142857,0.20171428571428573,178.57142857142858,319.42857142857144,111015.85714285714,0.38985714285714285,30.114285714285717,17.67142857142857,,9.721428571428572
3317,2021,14,46,19.671428571428574,13388.714285714286,0.07604285714285715,219.0,162.14285714285714,83791.71428571429,0.49799999999999994,38.628571428571426,25.74285714285714,,10.714285714285717
3318,2021,14,47,16.25714285714286,11735.42857142857,0.17471428571428568,173.28571428571428,197.14285714285714,106387.71428571429,0.40314285714285714,28.071428571428573,16.228571428571428,,13.014285714285714
3319,2021,14,48,10.814285714285715,9661.0,0.26771428571428574,168.42857142857142,238.0,74446.71428571429,0.5161428571428571,29.514285714285712,17.128571428571426,,11.700000000000001
3320,2021,14,49,12.328571428571427,12081.142857142857,0.09548571428571428,66.54285714285716,210.0,97067.0,0.5528571428571428,29.7,14.385714285714284,,4.2542857142857144
3321,2021,14,50,27.114285714285717,3212.4285714285716,0.07524285714285714,36.642857142857146,1413.0,219437.2857142857,0.6498571428571429,38.31428571428571,23.157142857142855,,4.7542857142857144
3322,2021,14,51,16.814285714285713,7323.0,0.2641428571428571,121.14285714285714,215.28571428571428,76857.14285714286,0.652142857142857,35.94285714285714,20.400000000000002,,12.4
3323,2021,14,53,13.885714285714284,4874.571428571428,0.0862857142857143,70.04285714285713,275.0,78708.0,0.5442857142857143,33.871428571428574,21.357142857142858,,6.811428571428571
3324,2021,14,54,21.4,7999.285714285715,0.4351428571428571,150.57142857142858,494.14285714285717,140364.42857142858,0.308,32.357142857142854,22.014285714285716,,16.428571428571427
3325,2021,14,55,13.842857142857143,10983.0,0.12205714285714286,126.0,367.2857142857143,132461.14285714287,0.5757142857142857,36.199999999999996,22.17142857142857,,5.454285714285715
3326,2021,14,56,9.792857142857143,9765.0,0.0704,121.0,208.57142857142858,119360.14285714286,0.2854285714285714,29.185714285714287,20.7,,4.325714285714286
3327,2021,15,1,8.81,10588.285714285714,0.2027142857142857,218.42857142857142,126.57142857142857,88637.0,0.37457142857142856,29.08571428571429,17.771428571428572,,8.778571428571428
3328,2021,15,2,23.314285714285717,8811.285714285714,0.16735714285714284,41.22857142857142,871.1428571428571,269824.85714285716,0.37885714285714284,38.41428571428572,29.94285714285714,,6.207142857142857
3329,2021,15,4,9.588571428571429,11669.0,0.1677142857142857,234.71428571428572,291.2857142857143,120622.0,0.4285714285714285,35.857142857142854,22.7,,7.782857142857144
3330,2021,15,5,5.728571428571428,11007.285714285714,0.10958571428571429,187.85714285714286,125.28571428571429,96126.14285714286,0.38899999999999996,32.1,19.757142857142856,,6.428571428571429
3331,2021,15,6,7.59857142857143,9364.714285714286,0.2452857142857143,152.85714285714286,478.14285714285717,142408.0,0.6898571428571428,40.15714285714285,22.457142857142856,,5.562857142857142
3332,2021,15,8,28.200000000000006,8356.857142857143,0.2201,108.42857142857143,486.85714285714283,126488.71428571429,0.7162857142857142,39.42857142857143,23.58571428571429,,8.948571428571428
3333,2021,15,9,31.61428571428571,9062.714285714286,0.1822857142857143,223.28571428571428,889.8571428571429,210905.7142857143,0.8162857142857144,45.81428571428571,29.185714285714287,,16.571428571428573
3334,2021,15,10,35.55714285714286,10117.57142857143,0.30585714285714294,162.28571428571428,504.85714285714283,167061.85714285713,0.5498571428571429,39.41428571428572,22.985714285714288,,20.785714285714285
3335,2021,15,11,16.45714285714286,6494.428571428572,0.2515714285714285,153.42857142857142,627.1428571428571,202040.2857142857,0.7984285714285715,37.614285714285714,21.014285714285712,,26.814285714285713
3336,2021,15,12,28.785714285714285,9885.0,0.2335714285714286,158.42857142857142,373.7142857142857,123303.57142857143,0.584,35.714285714285715,22.12857142857143,,16.87142857142857
3337,2021,15,13,13.371428571428572,9890.0,0.37457142857142856,178.0,158.42857142857142,75225.0,0.4660000000000001,30.642857142857142,16.7,,13.842857142857143
3338,2021,15,15,6.858571428571429,2189.714285714286,0.04038571428571429,33.05714285714286,384.7142857142857,94145.71428571429,0.4322857142857143,37.67142857142857,26.242857142857144,,4.01
3339,2021,15,16,14.114285714285714,10272.42857142857,0.1977142857142857,111.71428571428571,62.39999999999999,38468.42857142857,0.38357142857142856,31.171428571428574,21.585714285714285,,8.507142857142858
3340,2021,15,17,26.228571428571428,10123.857142857143,0.17400000000000002,187.71428571428572,621.0,166958.7142857143,0.5824285714285713,39.5,22.97142857142857,,15.642857142857142
3341,2021,15,18,18.07142857142857,10425.285714285714,0.16957142857142857,195.28571428571428,450.42857142857144,136818.0,0.4571428571428572,31.628571428571426,21.342857142857145,,12.685714285714285
3342,2021,15,19,15.285714285714288,11312.0,0.12722857142857144,185.57142857142858,58.4,44196.142857142855,0.6137142857142857,38.957142857142856,26.17142857142857,,7.591428571428572
3343,2021,15,20,7.474285714285715,10529.57142857143,0.04622857142857143,169.28571428571428,62.88571428571429,45892.42857142857,0.5061428571428571,38.471428571428575,23.95714285714286,,6.057142857142858
3344,2021,15,21,13.6,9771.57142857143,0.29871428571428577,142.14285714285714,291.85714285714283,98421.0,0.41571428571428576,37.114285714285714,25.057142857142857,,9.364285714285714
3345,2021,15,22,9.847142857142856,9666.142857142857,0.21785714285714283,220.0,285.7142857142857,133387.42857142858,0.27642857142857147,30.185714285714287,21.657142857142862,,6.321428571428571
3346,2021,15,23,28.757142857142856,4028.0,0.09708571428571429,55.92857142857144,992.5714285714286,139702.42857142858,0.8387142857142856,45.685714285714276,29.928571428571427,,8.23857142857143
3347,2021,15,24,22.87142857142857,7055.0,0.24614285714285714,139.85714285714286,519.1428571428571,150623.0,0.6535714285714286,40.057142857142864,25.27142857142857,,24.87142857142857
3348,2021,15,25,30.2,9562.42857142857,0.161,252.28571428571428,1295.0,287279.4285714286,0.8422857142857143,45.357142857142854,26.9,,9.531428571428572
3349,2021,15,26,76.35714285714286,8251.714285714286,0.47914285714285715,175.71428571428572,472.42857142857144,119925.85714285714,0.5765714285714286,36.357142857142854,23.871428571428574,,40.08571428571429
3350,2021,15,27,37.82857142857143,9605.857142857143,0.17742857142857146,124.57142857142857,522.7142857142857,141761.42857142858,0.6424285714285715,40.07142857142857,26.657142857142855,,13.157142857142858
3351,2021,15,28,7.357142857142857,10331.57142857143,0.22557142857142856,238.57142857142858,63.17142857142858,62203.42857142857,0.27142857142857146,28.38571428571429,19.814285714285713,,7.970000000000001
3352,2021,15,29,8.128571428571428,9702.0,0.18025714285714287,147.28571428571428,206.57142857142858,82104.42857142857,0.4471428571428572,32.300000000000004,21.271428571428572,,12.857142857142856
3353,2021,15,30,13.842857142857142,9944.57142857143,0.5231428571428571,142.0,343.2857142857143,116590.14285714286,0.41900000000000004,37.01428571428571,25.64285714285714,,4.7299999999999995
3354,2021,15,31,17.099999999999998,11069.857142857143,0.20682857142857144,119.85714285714286,392.14285714285717,139517.85714285713,0.5964285714285714,38.67142857142857,25.54285714285714,,9.585714285714285
3355,2021,15,32,14.12857142857143,9996.42857142857,0.214,173.14285714285714,299.7142857142857,98870.85714285714,0.5425714285714286,34.628571428571426,22.12857142857143,,10.514285714285716
3356,2021,15,33,31.671428571428574,6529.428571428572,0.10675714285714286,92.41428571428571,535.5714285714286,127226.85714285714,1.5014285714285713,54.58571428571429,26.071428571428573,,9.25
3357,2021,15,34,41.34285714285714,10730.0,0.40485714285714286,280.14285714285717,534.1428571428571,143140.7142857143,0.7438571428571427,43.47142857142857,27.5,,26.657142857142855
3358,2021,15,35,9.47857142857143,9237.857142857143,0.181,189.85714285714286,427.0,147509.85714285713,0.5242857142857142,45.71428571428572,30.371428571428574,,6.002857142857144
3359,2021,15,36,34.7,10039.0,0.37014285714285716,260.14285714285717,1110.142857142857,243512.42857142858,0.6718571428571428,40.385714285714286,26.414285714285715,,25.414285714285715
3360,2021,15,37,18.599999999999998,8900.142857142857,0.17414285714285715,117.28571428571429,266.14285714285717,103005.71428571429,0.4225714285714286,34.72857142857143,22.599999999999998,,10.237142857142857
3361,2021,15,38,19.785714285714285,13751.285714285714,0.11505714285714287,197.14285714285714,240.57142857142858,195056.7142857143,0.2844285714285714,37.1,27.657142857142862,,12.942857142857145
3362,2021,15,39,18.057142857142857,8893.42857142857,0.21357142857142855,161.28571428571428,276.57142857142856,96933.57142857143,0.44728571428571434,36.12857142857143,23.757142857142856,,14.914285714285715
3363,2021,15,40,10.230000000000002,11199.0,2.7148571428571424,166.14285714285714,237.0,97387.71428571429,0.29728571428571426,35.92857142857142,24.37142857142857,,7.682857142857143
3364,2021,15,41,13.614285714285714,4043.0,0.09244285714285715,58.15714285714285,356.2857142857143,102949.28571428571,0.6117142857142858,36.5,23.114285714285717,,6.127142857142857
3365,2021,15,42,36.51428571428571,8423.57142857143,0.26357142857142857,199.0,354.0,95063.85714285714,0.7015714285714285,40.75714285714286,23.87142857142857,,22.928571428571423
3366,2021,15,44,39.54285714285714,13364.57142857143,0.11548571428571429,249.0,1475.0,348508.28571428574,0.7138571428571429,42.07142857142857,29.8,,17.400000000000002
3367,2021,15,45,18.400000000000002,10924.42857142857,0.2012857142857143,180.0,322.7142857142857,113317.71428571429,0.43257142857142855,33.15714285714286,21.257142857142856,,10.047142857142857
3368,2021,15,46,22.500000000000004,13540.0,0.13584285714285715,219.85714285714286,176.0,84984.42857142857,0.4402857142857143,41.714285714285715,29.214285714285715,,11.528571428571428
3369,2021,15,47,16.82857142857143,11853.42857142857,0.13147142857142854,174.28571428571428,205.71428571428572,107836.57142857143,0.3797142857142857,30.728571428571428,18.75714285714286,,13.014285714285714
3370,2021,15,48,12.185714285714285,9744.0,0.22342857142857145,170.28571428571428,170.14285714285714,75874.57142857143,0.55,33.371428571428574,20.75714285714286,,11.8
3371,2021,15,49,12.3,12167.714285714286,0.0789142857142857,67.25714285714285,206.85714285714286,98500.0,0.5504285714285714,33.52857142857143,17.542857142857144,,4.378571428571428
3372,2021,15,50,22.957142857142856,3383.1428571428573,0.16028571428571428,37.34285714285714,1282.142857142857,228936.57142857142,0.7841428571428571,43.800000000000004,28.342857142857145,,4.6571428571428575
3373,2021,15,51,17.942857142857143,7446.571428571428,0.18314285714285714,122.71428571428571,222.57142857142858,78411.42857142857,0.5828571428571429,40.0,24.1,,12.371428571428572
3374,2021,15,53,15.785714285714288,4978.0,0.08915714285714285,70.65714285714286,255.57142857142858,80527.57142857143,0.6038571428571429,38.114285714285714,24.900000000000002,,7.931428571428571
3375,2021,15,54,22.057142857142857,8150.571428571428,0.3281428571428571,153.14285714285714,497.14285714285717,143796.85714285713,0.22442857142857142,33.942857142857136,24.885714285714283,,15.928571428571429
3376,2021,15,55,15.471428571428572,11088.857142857143,0.09947142857142857,126.85714285714286,371.2857142857143,135017.2857142857,0.5858571428571429,40.314285714285724,26.47142857142857,,6.181428571428571
3377,2021,15,56,10.394285714285715,9838.0,0.04234285714285714,121.0,250.42857142857142,120999.71428571429,0.3528571428571428,31.642857142857142,23.41428571428571,,4.0685714285714285
3378,2021,16,1,10.6,10659.285714285714,0.2332857142857143,219.85714285714286,139.71428571428572,89568.28571428571,0.24,30.77142857142857,20.214285714285715,,9.301428571428572
3379,2021,16,2,22.314285714285713,8969.285714285714,0.2038571428571429,43.185714285714276,847.0,275787.0,0.263,40.25714285714286,32.82857142857143,,5.622857142857143
3380,2021,16,4,8.897142857142857,11730.57142857143,0.1692857142857143,235.71428571428572,284.14285714285717,122621.57142857143,0.3458571428571428,38.271428571428565,25.557142857142857,,7.7614285714285725
3381,2021,16,5,6.104285714285714,11049.57142857143,0.13599999999999998,188.71428571428572,128.57142857142858,97045.0,0.27185714285714285,34.01428571428571,22.4,,6.668571428571428
3382,2021,16,6,5.798571428571428,9411.42857142857,0.18657142857142858,154.42857142857142,513.8571428571429,145954.7142857143,0.6311428571428571,44.57142857142857,26.228571428571428,,5.451428571428572
3383,2021,16,8,28.02857142857143,8554.857142857143,0.1674571428571429,109.85714285714286,486.7142857142857,129891.0,0.5442857142857144,43.228571428571435,27.185714285714283,,10.51
3384,2021,16,9,24.97142857142857,9261.42857142857,0.19999999999999998,224.57142857142858,805.4285714285714,216897.2857142857,0.6589999999999999,50.41428571428571,33.2,,16.028571428571432
3385,2021,16,10,35.699999999999996,10375.285714285714,0.22642857142857142,164.28571428571428,529.2857142857143,170725.14285714287,0.5044285714285714,42.92857142857143,27.114285714285717,,21.342857142857138
3386,2021,16,11,15.357142857142858,6608.571428571428,0.19085714285714284,154.85714285714286,618.1428571428571,206345.2857142857,0.7397142857142859,42.81428571428571,24.857142857142858,,26.728571428571428
3387,2021,16,12,28.85714285714286,10090.0,0.2844285714285714,160.28571428571428,362.85714285714283,125881.0,0.4534285714285714,38.9,25.12857142857143,,17.87142857142857
3388,2021,16,13,12.971428571428572,9983.57142857143,0.30257142857142855,180.28571428571428,157.0,76327.57142857143,0.3515714285714286,33.1,20.357142857142858,,14.542857142857143
3389,2021,16,15,6.377142857142857,2236.1428571428573,0.028857142857142856,33.27142857142857,386.0,96857.57142857143,1.1137142857142857,45.44285714285714,30.957142857142856,,3.7342857142857144
3390,2021,16,16,11.742857142857142,10360.857142857143,0.14855714285714286,113.0,60.44285714285714,38896.42857142857,0.2225714285714286,32.542857142857144,23.999999999999996,,8.105714285714285
3391,2021,16,17,23.557142857142857,10298.714285714286,0.1831428571428571,189.14285714285714,617.8571428571429,171315.7142857143,0.4937142857142857,42.91428571428572,26.428571428571427,,17.142857142857142
3392,2021,16,18,17.928571428571427,10555.857142857143,0.13235714285714287,196.42857142857142,461.7142857142857,140100.85714285713,0.3192857142857143,33.87142857142857,23.557142857142857,,12.714285714285714
3393,2021,16,19,13.757142857142858,11412.285714285714,0.15457142857142858,186.57142857142858,57.44285714285714,44591.28571428572,0.38357142857142856,41.64285714285715,29.45714285714286,,7.471428571428572
3394,2021,16,20,7.2371428571428575,10581.857142857143,0.304,170.85714285714286,67.18571428571428,46360.142857142855,0.33485714285714285,40.800000000000004,27.61428571428571,,6.301428571428572
3395,2021,16,21,12.357142857142856,9864.142857142857,0.3038571428571428,144.0,339.0,100357.42857142857,0.3111428571428571,39.300000000000004,28.542857142857144,,9.707142857142857
3396,2021,16,22,10.725714285714286,9737.57142857143,0.167,221.42857142857142,323.42857142857144,135376.7142857143,0.15657142857142858,31.257142857142856,24.22857142857143,,6.847142857142856
3397,2021,16,23,32.08571428571428,4255.0,0.12599999999999997,56.85714285714287,673.5714285714286,145376.0,0.6498571428571429,50.24285714285714,34.199999999999996,,9.180000000000001
3398,2021,16,24,19.900000000000002,7206.428571428572,0.2538571428571429,141.57142857142858,500.7142857142857,154182.0,0.5894285714285713,44.18571428571429,29.328571428571426,,24.514285714285712
3399,2021,16,25,24.457142857142856,9752.0,0.1617142857142857,253.42857142857142,1179.142857142857,295882.5714285714,0.6838571428571428,50.15714285714286,30.857142857142858,,9.068571428571428
3400,2021,16,26,64.91428571428571,8758.42857142857,0.6104285714285715,179.85714285714286,479.2857142857143,123348.0,0.45442857142857146,39.542857142857144,27.271428571428572,,42.42857142857143
3401,2021,16,27,33.285714285714285,9852.714285714286,0.16885714285714284,125.71428571428571,510.57142857142856,145344.57142857142,0.44400000000000006,43.18571428571429,29.842857142857145,,14.0
3402,2021,16,28,7.8500000000000005,10387.285714285714,0.2067142857142857,240.28571428571428,67.82857142857142,62664.0,0.1987142857142857,29.77142857142857,21.742857142857144,,8.26
3403,2021,16,29,-3.63,9698.142857142857,0.17900000000000002,148.71428571428572,238.28571428571428,83676.85714285714,0.38500000000000006,34.98571428571428,23.985714285714288,,12.37142857142857
3404,2021,16,30,12.585714285714285,10035.285714285714,0.32285714285714284,144.57142857142858,302.14285714285717,118798.0,0.26571428571428574,38.9,28.485714285714288,,5.744285714285715
3405,2021,16,31,17.599999999999998,11190.42857142857,0.12644285714285716,121.0,398.85714285714283,142329.2857142857,0.38385714285714284,41.385714285714286,28.714285714285715,,9.178571428571429
3406,2021,16,32,11.785714285714286,10085.0,0.1965714285714286,174.42857142857142,230.14285714285714,100580.28571428571,0.36814285714285716,37.214285714285715,24.900000000000002,,11.77142857142857
3407,2021,16,33,25.685714285714287,6728.857142857143,0.1397142857142857,93.30000000000003,506.2857142857143,130857.42857142857,0.5895714285714285,58.74285714285713,28.942857142857147,,9.737142857142857
3408,2021,16,34,37.58571428571429,11008.285714285714,0.4087142857142857,283.14285714285717,500.0,146666.42857142858,0.570857142857143,47.45714285714286,31.2,,24.457142857142856
3409,2021,16,35,9.677142857142856,9307.0,0.1665714285714286,191.14285714285714,435.57142857142856,150583.14285714287,0.411,48.58571428571429,33.4,,6.645714285714285
3410,2021,16,36,28.52857142857143,10257.57142857143,0.30342857142857144,262.57142857142856,1088.4285714285713,251169.0,0.5172857142857142,44.01428571428572,29.88571428571429,,23.428571428571427
3411,2021,16,37,18.557142857142853,9033.285714285714,0.18671428571428575,118.57142857142857,270.7142857142857,104885.14285714286,0.3308571428571429,37.042857142857144,25.7,,11.228571428571428
3412,2021,16,38,18.628571428571426,13884.57142857143,0.15799999999999997,198.28571428571428,233.57142857142858,196718.57142857142,0.156,38.18571428571429,30.300000000000004,,13.642857142857142
3413,2021,16,39,15.300000000000002,9010.142857142857,0.16371428571428573,162.42857142857142,507.2857142857143,99284.42857142857,0.3192857142857143,38.385714285714286,27.7,,15.085714285714285
3414,2021,16,40,6.4385714285714295,11251.142857142857,0.08248571428571427,169.14285714285714,227.14285714285714,99118.0,0.2012857142857143,37.34285714285714,26.999999999999996,,7.36
3415,2021,16,41,16.928571428571427,4151.285714285715,0.06774285714285713,58.65714285714285,450.7142857142857,105772.85714285714,0.5082857142857142,40.042857142857144,26.071428571428573,,7.217142857142856
3416,2021,16,42,34.35714285714286,8679.714285714286,0.33514285714285713,201.0,357.0,97569.85714285714,0.5785714285714285,44.81428571428571,27.571428571428577,,24.699999999999996
3417,2021,16,44,35.714285714285715,13643.714285714286,0.17714285714285713,250.28571428571428,1729.5714285714287,360676.71428571426,0.6934285714285713,46.94285714285714,32.614285714285714,,17.8
3418,2021,16,45,17.557142857142857,11050.0,0.21085714285714285,181.42857142857142,305.7142857142857,115488.42857142857,0.24485714285714286,34.857142857142854,24.02857142857143,,9.668571428571429
3419,2021,16,46,18.357142857142858,13685.57142857143,0.09687142857142858,220.85714285714286,19.571428571428573,86040.14285714286,0.2378571428571429,43.357142857142854,32.214285714285715,,12.585714285714285
3420,2021,16,47,21.342857142857145,11988.0,0.16942857142857143,175.28571428571428,240.71428571428572,109397.85714285714,0.25857142857142856,32.542857142857144,21.3,,13.457142857142856
3421,2021,16,48,11.342857142857143,9825.57142857143,0.18685714285714286,171.57142857142858,184.14285714285714,77040.42857142857,0.35700000000000004,35.84285714285714,23.37142857142857,,11.799999999999999
3422,2021,16,49,11.814285714285715,12251.714285714286,0.05601428571428572,67.6,232.71428571428572,100059.85714285714,0.4612857142857143,36.771428571428565,20.62857142857143,,4.522857142857142
3423,2021,16,50,16.32857142857143,3519.285714285714,0.13405714285714285,38.65714285714286,1263.857142857143,237726.14285714287,0.731,48.88571428571429,32.74285714285715,,4.564285714285714
3424,2021,16,51,15.92857142857143,7565.857142857143,0.1958571428571428,124.0,214.42857142857142,79941.14285714286,0.4775714285714286,43.357142857142854,27.97142857142857,,12.471428571428572
3425,2021,16,53,17.32857142857143,5095.571428571428,0.10550000000000001,71.38571428571429,280.85714285714283,82414.71428571429,0.5277142857142858,41.800000000000004,28.142857142857142,,9.198571428571428
3426,2021,16,54,21.214285714285715,8302.42857142857,0.3132857142857143,155.28571428571428,504.14285714285717,147315.85714285713,0.12657142857142858,34.81428571428571,27.428571428571434,,15.785714285714286
3427,2021,16,55,13.65714285714286,11191.285714285714,0.09154285714285715,127.42857142857143,375.2857142857143,137627.42857142858,0.4122857142857143,43.199999999999996,30.4,,6.667142857142856
3428,2021,16,56,9.977142857142857,9907.57142857143,0.0494,121.71428571428571,214.42857142857142,122600.71428571429,0.16185714285714287,32.785714285714285,25.12857142857143,,4.467142857142857
3429,2021,17,1,8.478571428571428,10728.714285714286,0.18,221.28571428571428,134.85714285714286,90543.0,0.17885714285714283,32.01428571428572,22.542857142857144,,9.12142857142857
3430,2021,17,2,21.8,9124.142857142857,0.20057142857142857,44.17142857142857,752.4285714285714,281310.0,0.16528571428571429,41.44285714285714,34.6,,6.3585714285714285
3431,2021,17,4,10.04857142857143,11798.142857142857,0.18071428571428574,237.14285714285714,277.7142857142857,124619.28571428571,0.2812857142857143,40.25714285714286,28.271428571428576,,8.445714285714285
3432,2021,17,5,6.04,11092.0,0.10364285714285715,189.57142857142858,113.57142857142857,97869.42857142857,0.172,35.199999999999996,24.75714285714286,,6.702857142857142
3433,2021,17,6,4.701428571428571,9447.285714285714,0.14485714285714285,155.57142857142858,499.14285714285717,149493.57142857142,0.4775714285714286,47.9,29.54285714285714,,5.28
3434,2021,17,8,30.18571428571429,8760.0,0.14171428571428574,110.85714285714286,481.7142857142857,133354.0,0.3765714285714286,45.857142857142854,31.285714285714285,,11.971428571428572
3435,2021,17,9,20.071428571428573,9415.285714285714,0.19942857142857143,226.0,699.2857142857143,222105.7142857143,0.5031428571428572,53.94285714285714,37.4,,14.128571428571428
3436,2021,17,10,27.271428571428572,10589.714285714286,0.22828571428571426,165.57142857142858,499.2857142857143,174398.0,0.4372857142857143,46.01428571428572,31.314285714285713,,20.3
3437,2021,17,11,12.171428571428573,6701.571428571428,0.10415714285714285,156.0,846.5714285714286,211349.7142857143,0.5797142857142857,46.87142857142857,28.800000000000004,,25.099999999999998
3438,2021,17,12,25.142857142857142,10276.714285714286,0.276,162.28571428571428,349.85714285714283,128363.57142857143,0.3191428571428571,41.11428571428571,28.271428571428572,,17.842857142857145
3439,2021,17,13,12.142857142857144,10071.0,0.32357142857142857,182.28571428571428,174.57142857142858,77481.28571428571,0.19885714285714287,34.51428571428572,23.385714285714283,,14.114285714285716
3440,2021,17,15,6.155714285714287,2278.285714285714,0.05619999999999999,33.57142857142857,401.14285714285717,99611.42857142857,0.8672857142857142,51.51428571428571,34.68571428571428,,3.751428571428572
3441,2021,17,16,11.757142857142856,10442.142857142857,0.13027142857142857,114.0,57.27142857142858,39310.42857142857,0.16071428571428573,33.628571428571426,26.428571428571427,,7.58142857142857
3442,2021,17,17,21.38571428571429,10453.0,0.21842857142857142,190.42857142857142,614.7142857142857,175611.85714285713,0.40485714285714286,45.771428571428565,29.58571428571429,,16.842857142857145
3443,2021,17,18,15.05714285714286,10665.57142857143,0.134,197.28571428571428,419.7142857142857,143143.14285714287,0.24328571428571427,35.55714285714286,25.985714285714288,,13.214285714285714
3444,2021,17,19,12.085714285714287,11502.857142857143,0.16042857142857142,187.71428571428572,53.9,44982.0,0.2812857142857143,43.62857142857143,32.84285714285715,,6.717142857142856
3445,2021,17,20,7.6657142857142855,10633.285714285714,0.06655714285714286,172.0,64.17142857142856,46818.71428571428,0.2011428571428571,42.199999999999996,30.74285714285714,,7.177142857142857
3446,2021,17,21,12.028571428571428,9946.57142857143,0.3821428571428572,146.57142857142858,272.85714285714283,102745.42857142857,0.19785714285714287,40.699999999999996,31.128571428571433,,9.83
3447,2021,17,22,9.551428571428572,9809.714285714286,0.151,222.42857142857142,330.85714285714283,137813.85714285713,0.11512857142857143,32.05714285714286,26.24285714285714,,6.598571428571428
3448,2021,17,23,23.842857142857145,4446.0,0.11378571428571428,57.542857142857144,748.7142857142857,150465.42857142858,0.4652857142857143,53.48571428571429,37.971428571428575,,9.838571428571429
3449,2021,17,24,15.77142857142857,7328.714285714285,0.2414285714285714,143.28571428571428,510.2857142857143,157717.14285714287,0.48442857142857143,47.55714285714286,33.042857142857144,,22.728571428571424
3450,2021,17,25,19.47142857142857,9900.714285714286,0.1672857142857143,254.57142857142858,1146.857142857143,303904.0,0.6625714285714286,54.785714285714285,35.18571428571429,,8.065714285714288
