,year,week,statefips,month,day,emp,emp_incq1,emp_incq2,emp_incq3,emp_incq4,emp_incmiddle,emp_incbelowmed,emp_incabovemed,emp_ss40,emp_ss60,emp_ss65,emp_ss70,date
762,2020,16,54,4.0,23.0,-0.18557142857142855,-0.26257142857142857,-0.17071428571428568,-0.15757142857142856,,-0.164,-0.22971428571428573,-0.11685714285714285,-0.28442857142857136,-0.1382857142857143,-0.10842857142857143,-0.41457142857142854,2020-04-23 00:00:00
763,2020,16,55,4.0,23.0,-0.18999999999999997,-0.337,-0.198,-0.12114285714285714,-0.07415714285714285,-0.15685714285714286,-0.2735714285714286,-0.10068571428571428,-0.16628571428571431,-0.15328571428571428,-0.168,-0.5478571428571429,2020-04-23 00:00:00
764,2020,16,56,4.0,23.0,,-0.32500000000000007,-0.09344285714285715,,,,-0.20828571428571427,,,,,-0.45157142857142857,2020-04-23 00:00:00
765,2020,17,1,4.428571428571429,17.142857142857142,-0.18785714285714286,-0.33342857142857146,-0.15814285714285714,-0.12614285714285714,,-0.1402857142857143,-0.265,-0.09945714285714284,-0.21171428571428572,-0.16585714285714287,-0.20814285714285716,-0.3861428571428571,2020-04-30 00:00:00
766,2020,17,2,4.428571428571429,17.142857142857142,,,,,,,-0.339,,,,,,2020-04-30 00:00:00
767,2020,17,4,4.428571428571429,17.142857142857142,-0.18542857142857141,-0.3118571428571429,-0.17757142857142852,-0.1472857142857143,-0.10522857142857144,-0.16314285714285717,-0.23885714285714285,-0.12785714285714286,-0.15342857142857144,-0.11014285714285714,-0.17571428571428568,-0.5171428571428571,2020-04-30 00:00:00
768,2020,17,5,4.428571428571429,17.142857142857142,-0.15985714285714286,-0.29628571428571426,-0.14414285714285713,,,-0.09651428571428573,-0.24242857142857144,-0.0323,-0.09747142857142857,,,-0.44942857142857146,2020-04-30 00:00:00
769,2020,17,6,4.428571428571429,17.142857142857142,-0.2414285714285714,-0.34900000000000003,-0.30128571428571427,-0.23371428571428574,-0.15571428571428572,-0.26871428571428574,-0.3127142857142857,-0.193,-0.23414285714285718,-0.15457142857142858,-0.24785714285714283,-0.5348571428571428,2020-04-30 00:00:00
770,2020,17,8,4.428571428571429,17.142857142857142,-0.1844285714285714,-0.3245714285714286,-0.2385714285714286,-0.16514285714285717,-0.10464285714285715,-0.19785714285714287,-0.27014285714285713,-0.13342857142857142,-0.20657142857142857,-0.1412857142857143,-0.17557142857142854,-0.4758571428571429,2020-04-30 00:00:00
771,2020,17,9,4.428571428571429,17.142857142857142,-0.24885714285714286,-0.43071428571428566,-0.30242857142857144,-0.2052857142857143,-0.132,-0.2491428571428571,-0.36014285714285715,-0.16757142857142857,-0.27414285714285713,-0.15971428571428573,-0.28742857142857137,-0.5768571428571428,2020-04-30 00:00:00
772,2020,17,10,4.428571428571429,17.142857142857142,-0.2145714285714286,-0.3982857142857143,-0.23742857142857146,-0.15471428571428572,-0.08005714285714285,-0.19285714285714287,-0.32257142857142856,-0.11699999999999999,-0.15185714285714286,-0.10914285714285714,-0.21914285714285714,-0.6154285714285715,2020-04-30 00:00:00
773,2020,17,11,4.428571428571429,17.142857142857142,,,,,,,,,,,,,2020-04-30 00:00:00
774,2020,17,12,4.428571428571429,17.142857142857142,-0.20414285714285715,-0.33342857142857146,-0.20957142857142858,-0.15614285714285714,-0.09075714285714287,-0.18214285714285713,-0.27542857142857147,-0.12614285714285714,-0.183,-0.121,-0.194,-0.5058571428571429,2020-04-30 00:00:00
775,2020,17,13,4.428571428571429,17.142857142857142,-0.20314285714285715,-0.3498571428571428,-0.21771428571428575,-0.15457142857142858,-0.07401428571428571,-0.18399999999999997,-0.29314285714285715,-0.11399999999999999,-0.15942857142857145,-0.14014285714285715,-0.20142857142857143,-0.5114285714285715,2020-04-30 00:00:00
776,2020,17,15,4.428571428571429,17.142857142857142,-0.39814285714285713,-0.4087142857142857,-0.4832857142857142,-0.36042857142857143,,-0.4291428571428571,-0.4534285714285714,-0.3397142857142857,-0.27842857142857147,,,-0.6071428571428571,2020-04-30 00:00:00
777,2020,17,16,4.428571428571429,17.142857142857142,-0.07441428571428572,-0.19128571428571428,,,,,-0.11299999999999999,,,,,-0.4051428571428572,2020-04-30 00:00:00
778,2020,17,17,4.428571428571429,17.142857142857142,-0.18371428571428572,-0.324,-0.21957142857142858,-0.15614285714285714,-0.08882857142857144,-0.18657142857142858,-0.2665714285714286,-0.12,-0.1417142857142857,-0.12785714285714286,-0.17,-0.5151428571428571,2020-04-30 00:00:00
779,2020,17,18,4.428571428571429,17.142857142857142,-0.20357142857142854,-0.33057142857142857,-0.22042857142857145,-0.11499999999999999,-0.10781428571428571,-0.1645714285714286,-0.283,-0.11175714285714286,-0.1482857142857143,-0.1147142857142857,-0.18814285714285714,-0.45457142857142857,2020-04-30 00:00:00
780,2020,17,19,4.428571428571429,17.142857142857142,-0.18242857142857144,-0.34199999999999997,,-0.11742857142857142,,-0.15071428571428572,-0.27442857142857147,-0.08684285714285714,-0.137,,-0.20585714285714288,-0.5334285714285715,2020-04-30 00:00:00
781,2020,17,20,4.428571428571429,17.142857142857142,-0.15885714285714286,-0.2977142857142857,-0.177,-0.10081428571428572,-0.07755714285714285,-0.13671428571428573,-0.23485714285714288,-0.09,-0.12028571428571429,-0.09352857142857142,-0.20500000000000002,-0.4241428571428571,2020-04-30 00:00:00
782,2020,17,21,4.428571428571429,17.142857142857142,-0.20014285714285718,-0.315,-0.22542857142857145,-0.12228571428571429,-0.07367142857142858,-0.17599999999999996,-0.275,-0.10045714285714287,-0.20157142857142854,-0.11171428571428572,-0.22971428571428573,-0.42714285714285716,2020-04-30 00:00:00
783,2020,17,22,4.428571428571429,17.142857142857142,-0.2322857142857143,-0.3528571428571428,-0.24285714285714283,-0.14785714285714285,-0.09607142857142856,-0.19257142857142856,-0.31357142857142856,-0.12385714285714286,-0.23857142857142857,-0.13314285714285715,-0.20342857142857143,-0.5010000000000001,2020-04-30 00:00:00
784,2020,17,23,4.428571428571429,17.142857142857142,-0.2267142857142857,-0.39671428571428574,,,,,-0.3098571428571429,,-0.23585714285714285,,-0.286,,2020-04-30 00:00:00
785,2020,17,24,4.428571428571429,17.142857142857142,-0.2235714285714286,-0.4238571428571428,-0.2454285714285714,-0.16528571428571429,-0.11042857142857143,-0.203,-0.332,-0.13585714285714287,-0.21971428571428572,-0.1722857142857143,-0.26085714285714284,-0.5022857142857143,2020-04-30 00:00:00
786,2020,17,25,4.428571428571429,17.142857142857142,-0.2758571428571429,-0.43157142857142855,-0.40514285714285714,-0.2621428571428571,-0.1625714285714286,-0.32542857142857146,-0.41257142857142853,-0.20742857142857143,-0.269,-0.154,-0.3338571428571429,-0.6125714285714287,2020-04-30 00:00:00
787,2020,17,26,4.428571428571429,17.142857142857142,-0.34657142857142853,-0.5005714285714287,-0.3904285714285714,-0.30114285714285716,-0.17814285714285716,-0.34385714285714286,-0.4487142857142858,-0.24285714285714288,-0.34299999999999997,-0.25399999999999995,-0.3785714285714286,-0.6265714285714286,2020-04-30 00:00:00
788,2020,17,27,4.428571428571429,17.142857142857142,-0.21571428571428572,-0.3948571428571429,-0.28428571428571425,-0.18185714285714286,-0.09868571428571428,-0.224,-0.3322857142857143,-0.14142857142857143,-0.16628571428571431,-0.15271428571428572,-0.2245714285714286,-0.5855714285714286,2020-04-30 00:00:00
789,2020,17,28,4.428571428571429,17.142857142857142,,-0.172,,,,,-0.16385714285714287,,,,,-0.255,2020-04-30 00:00:00
790,2020,17,29,4.428571428571429,17.142857142857142,-0.159,-0.26885714285714285,-0.17557142857142854,-0.1177142857142857,-0.06452857142857144,-0.1437142857142857,-0.22742857142857145,-0.09265714285714285,-0.12342857142857143,-0.11757142857142856,-0.16342857142857145,-0.46128571428571424,2020-04-30 00:00:00
791,2020,17,30,4.428571428571429,17.142857142857142,,-0.327,,,,,-0.25142857142857145,,,,,,2020-04-30 00:00:00
792,2020,17,31,4.428571428571429,17.142857142857142,-0.09117142857142857,-0.2554285714285714,-0.1127142857142857,-0.004541428571428572,-0.002511585714285714,-0.05412857142857143,-0.18742857142857144,-0.0035482857142857148,-0.08115714285714284,-0.08109999999999999,-0.16171428571428573,-0.33371428571428574,2020-04-30 00:00:00
793,2020,17,32,4.428571428571429,17.142857142857142,-0.2924285714285714,-0.5057142857142857,-0.3057142857142857,-0.19742857142857145,-0.11299999999999999,-0.25142857142857145,-0.41342857142857137,-0.15685714285714286,-0.24685714285714289,-0.21414285714285716,-0.20642857142857143,-0.6165714285714285,2020-04-30 00:00:00
794,2020,17,33,4.428571428571429,17.142857142857142,-0.26542857142857146,-0.4612857142857143,-0.31542857142857145,-0.2057142857142857,-0.11195714285714285,-0.25542857142857145,-0.38300000000000006,-0.16414285714285715,-0.23442857142857143,-0.15,-0.3108571428571429,-0.577,2020-04-30 00:00:00
795,2020,17,34,4.428571428571429,17.142857142857142,-0.27814285714285714,-0.44185714285714284,-0.30942857142857144,-0.24785714285714283,-0.157,-0.2757142857142857,-0.38042857142857145,-0.19742857142857145,-0.2751428571428572,-0.15714285714285717,-0.3488571428571428,-0.5227142857142857,2020-04-30 00:00:00
796,2020,17,35,4.428571428571429,17.142857142857142,-0.22100000000000003,-0.30814285714285716,-0.2397142857142857,-0.1325714285714286,-0.11457142857142856,-0.19014285714285714,-0.28071428571428575,-0.12471428571428571,,-0.1457142857142857,-0.12828571428571428,-0.47257142857142853,2020-04-30 00:00:00
797,2020,17,36,4.428571428571429,17.142857142857142,-0.313,-0.4405714285714285,-0.3972857142857143,-0.2785714285714285,-0.20185714285714287,-0.33771428571428574,-0.4124285714285714,-0.23885714285714288,-0.31742857142857145,-0.20571428571428574,-0.31614285714285717,-0.5964285714285714,2020-04-30 00:00:00
798,2020,17,37,4.428571428571429,17.142857142857142,-0.21542857142857147,-0.368,-0.21371428571428572,-0.13685714285714284,-0.08038571428571428,-0.17385714285714285,-0.30242857142857144,-0.11099999999999999,-0.15671428571428572,-0.15185714285714286,-0.20542857142857146,-0.5411428571428571,2020-04-30 00:00:00
799,2020,17,38,4.428571428571429,17.142857142857142,-0.17157142857142857,,-0.15485714285714286,-0.15985714285714286,,-0.15757142857142856,-0.2282857142857143,-0.129,-0.156,-0.23014285714285715,,,2020-04-30 00:00:00
800,2020,17,39,4.428571428571429,17.142857142857142,-0.24128571428571427,-0.3808571428571429,-0.24728571428571428,-0.163,-0.09262857142857142,-0.20371428571428574,-0.32628571428571423,-0.13185714285714287,-0.21742857142857144,-0.1407142857142857,-0.28685714285714287,-0.5068571428571429,2020-04-30 00:00:00
801,2020,17,40,4.428571428571429,17.142857142857142,-0.1227142857142857,-0.23014285714285715,-0.131,-0.07538571428571428,-0.023557142857142856,-0.10175714285714287,-0.18728571428571428,-0.05097142857142856,-0.11257142857142856,-0.03151428571428571,-0.13571428571428573,-0.3572857142857143,2020-04-30 00:00:00
802,2020,17,41,4.428571428571429,17.142857142857142,-0.2374285714285714,-0.2888571428571428,-0.29742857142857143,-0.21342857142857144,-0.15714285714285717,-0.25671428571428573,-0.29471428571428565,-0.1888571428571429,-0.20342857142857146,-0.17542857142857143,-0.25842857142857145,-0.5491428571428572,2020-04-30 00:00:00
803,2020,17,42,4.428571428571429,17.142857142857142,-0.2527142857142857,-0.39285714285714285,-0.26857142857142857,-0.20857142857142857,-0.12642857142857142,-0.23600000000000002,-0.3377142857142857,-0.16871428571428573,-0.23600000000000002,-0.15171428571428572,-0.23385714285714285,-0.6168571428571429,2020-04-30 00:00:00
804,2020,17,44,4.428571428571429,17.142857142857142,-0.3307142857142857,-0.5227142857142857,-0.41771428571428565,-0.263,-0.159,-0.336,-0.46585714285714286,-0.21371428571428575,-0.3111428571428571,-0.18857142857142858,-0.35771428571428565,-0.6864285714285715,2020-04-30 00:00:00
805,2020,17,45,4.428571428571429,17.142857142857142,-0.21014285714285713,-0.34199999999999997,-0.20971428571428571,-0.14914285714285716,,-0.1802857142857143,-0.281,,-0.19157142857142856,,-0.1352857142857143,-0.5211428571428572,2020-04-30 00:00:00
806,2020,17,46,4.428571428571429,17.142857142857142,,,,,,,,,,,,,2020-04-30 00:00:00
807,2020,17,47,4.428571428571429,17.142857142857142,-0.17257142857142857,-0.2894285714285715,-0.202,-0.10168571428571428,,-0.151,-0.2517142857142857,-0.07671428571428571,-0.1882857142857143,-0.107,-0.16442857142857142,-0.38114285714285717,2020-04-30 00:00:00
808,2020,17,48,4.428571428571429,17.142857142857142,-0.19300000000000003,-0.316,-0.196,-0.13885714285714285,-0.10007142857142859,-0.16628571428571431,-0.2634285714285714,-0.11942857142857143,-0.17128571428571426,-0.14614285714285713,-0.20642857142857143,-0.42957142857142855,2020-04-30 00:00:00
809,2020,17,49,4.428571428571429,17.142857142857142,-0.16285714285714287,-0.2828571428571428,-0.1625714285714286,-0.113,-0.07817142857142857,-0.139,-0.2225714285714286,-0.09580000000000001,-0.15614285714285714,-0.1162857142857143,-0.10642857142857143,-0.36428571428571427,2020-04-30 00:00:00
810,2020,17,50,4.428571428571429,17.142857142857142,-0.3101428571428571,-0.5265714285714286,-0.36271428571428566,-0.2147142857142857,,-0.28928571428571426,-0.42371428571428565,,-0.21971428571428572,-0.28585714285714287,-0.23871428571428568,-0.6357142857142858,2020-04-30 00:00:00
811,2020,17,51,4.428571428571429,17.142857142857142,-0.19085714285714286,-0.35057142857142853,-0.23485714285714288,-0.1397142857142857,-0.08142857142857142,-0.18271428571428575,-0.2978571428571429,-0.10671428571428572,-0.16714285714285712,-0.09584285714285715,-0.24528571428571427,-0.5305714285714286,2020-04-30 00:00:00
812,2020,17,53,4.428571428571429,17.142857142857142,-0.2524285714285714,-0.4071428571428571,-0.32357142857142857,-0.24742857142857141,-0.1824285714285714,-0.28228571428571425,-0.3322857142857143,-0.2147142857142857,-0.19442857142857142,-0.1352857142857143,-0.3511428571428571,-0.5002857142857142,2020-04-30 00:00:00
813,2020,17,54,4.428571428571429,17.142857142857142,-0.1757142857142857,-0.25371428571428567,-0.154,-0.1427142857142857,,-0.1482857142857143,-0.21828571428571433,-0.11014285714285714,-0.2635714285714286,-0.13571428571428573,-0.102,-0.38657142857142857,2020-04-30 00:00:00
814,2020,17,55,4.428571428571429,17.142857142857142,-0.18057142857142858,-0.328,-0.194,-0.10942857142857143,-0.061828571428571434,-0.14814285714285713,-0.26671428571428574,-0.08854285714285715,-0.158,-0.144,-0.16528571428571429,-0.5197142857142858,2020-04-30 00:00:00
815,2020,17,56,4.428571428571429,17.142857142857142,,-0.30814285714285716,-0.09988571428571429,,,,-0.20342857142857143,,,,,-0.44242857142857134,2020-04-30 00:00:00
816,2020,18,1,5.0,7.0,-0.17728571428571427,-0.31314285714285717,-0.1447142857142857,-0.12228571428571429,,-0.13214285714285715,-0.24714285714285714,-0.09685714285714285,-0.195,-0.1955714285714286,-0.1824285714285714,-0.3501428571428571,2020-05-07 00:00:00
817,2020,18,2,5.0,7.0,,,,,,,-0.29814285714285715,,,,,,2020-05-07 00:00:00
818,2020,18,4,5.0,7.0,-0.16914285714285718,-0.30942857142857144,-0.15971428571428573,-0.12714285714285714,-0.08124285714285714,-0.14414285714285713,-0.22814285714285717,-0.106,-0.14457142857142857,-0.09754285714285714,-0.15,-0.48628571428571427,2020-05-07 00:00:00
819,2020,18,5,5.0,7.0,-0.1402857142857143,-0.27671428571428575,-0.11842857142857142,,,-0.07268571428571427,-0.2208571428571429,-0.01602285714285714,-0.08598571428571429,,,-0.38885714285714285,2020-05-07 00:00:00
820,2020,18,6,5.0,7.0,-0.228,-0.3385714285714285,-0.2878571428571428,-0.22142857142857145,-0.1392857142857143,-0.256,-0.3,-0.17857142857142858,-0.21871428571428572,-0.14742857142857144,-0.2338571428571429,-0.5111428571428572,2020-05-07 00:00:00
821,2020,18,8,5.0,7.0,-0.16628571428571431,-0.2951428571428571,-0.21757142857142855,-0.15057142857142858,-0.09040000000000001,-0.1802857142857143,-0.24571428571428575,-0.119,-0.18657142857142858,-0.12985714285714287,-0.1472857142857143,-0.44642857142857145,2020-05-07 00:00:00
822,2020,18,9,5.0,7.0,-0.2285714285714286,-0.41485714285714287,-0.2844285714285714,-0.18214285714285713,-0.1093142857142857,-0.22842857142857143,-0.3431428571428571,-0.1447142857142857,-0.2507142857142857,-0.14585714285714285,-0.26642857142857146,-0.5484285714285715,2020-05-07 00:00:00
823,2020,18,10,5.0,7.0,-0.2004285714285714,-0.3817142857142857,-0.23042857142857143,-0.141,-0.062071428571428576,-0.18199999999999997,-0.31057142857142855,-0.1011857142857143,-0.13014285714285714,-0.10244285714285715,-0.2032857142857143,-0.585,2020-05-07 00:00:00
824,2020,18,11,5.0,7.0,,,,,,,,,,,,,2020-05-07 00:00:00
825,2020,18,12,5.0,7.0,-0.1798571428571428,-0.30657142857142855,-0.18742857142857142,-0.13514285714285715,-0.0636142857142857,-0.16071428571428573,-0.2507142857142857,-0.10228571428571429,-0.16042857142857142,-0.10577142857142859,-0.162,-0.45457142857142857,2020-05-07 00:00:00
826,2020,18,13,5.0,7.0,-0.17700000000000002,-0.3152857142857143,-0.19657142857142856,-0.13242857142857142,-0.05064285714285715,-0.16214285714285714,-0.2644285714285714,-0.09108571428571428,-0.13614285714285715,-0.1295714285714286,-0.16585714285714287,-0.45642857142857146,2020-05-07 00:00:00
827,2020,18,15,5.0,7.0,-0.3701428571428571,-0.3701428571428571,-0.4637142857142857,-0.3355714285714286,,-0.40714285714285714,-0.42628571428571427,-0.311,-0.2564285714285714,,,-0.5545714285714286,2020-05-07 00:00:00
828,2020,18,16,5.0,7.0,-0.06168571428571428,-0.184,,,,,-0.09862857142857143,,,,,-0.3922857142857143,2020-05-07 00:00:00
829,2020,18,17,5.0,7.0,-0.17185714285714285,-0.311,-0.208,-0.146,-0.07547142857142859,-0.17571428571428568,-0.254,-0.108,-0.128,-0.12042857142857143,-0.16642857142857143,-0.47685714285714287,2020-05-07 00:00:00
830,2020,18,18,5.0,7.0,-0.1744285714285714,-0.2998571428571429,-0.19528571428571428,-0.08765714285714286,-0.07355714285714286,-0.13842857142857143,-0.255,-0.08142857142857143,-0.11158571428571427,-0.10215714285714286,-0.15214285714285714,-0.40399999999999997,2020-05-07 00:00:00
831,2020,18,19,5.0,7.0,-0.16985714285714287,-0.3128571428571429,,-0.11642857142857144,,-0.14385714285714285,-0.25228571428571434,-0.08432857142857143,-0.11914285714285713,,-0.18042857142857144,-0.5048571428571429,2020-05-07 00:00:00
832,2020,18,20,5.0,7.0,-0.14457142857142857,-0.2742857142857143,-0.161,-0.09447142857142857,-0.06411428571428572,-0.12571428571428572,-0.2152857142857143,-0.08027142857142856,-0.1007857142857143,-0.08888571428571428,-0.16142857142857145,-0.3965714285714285,2020-05-07 00:00:00
833,2020,18,21,5.0,7.0,-0.18771428571428572,-0.30557142857142855,-0.20414285714285715,-0.11428571428571428,-0.0612,-0.16114285714285717,-0.26,-0.09035714285714284,-0.1847142857142857,-0.10585714285714286,-0.2077142857142857,-0.40385714285714286,2020-05-07 00:00:00
834,2020,18,22,5.0,7.0,-0.21814285714285717,-0.3435714285714285,-0.22571428571428573,-0.1335714285714286,-0.07591428571428571,-0.17671428571428568,-0.3015714285714286,-0.10704285714285715,-0.22428571428571428,-0.12585714285714286,-0.18571428571428572,-0.47657142857142853,2020-05-07 00:00:00
835,2020,18,23,5.0,7.0,-0.1955714285714286,-0.36757142857142855,,,,,-0.278,,-0.2112857142857143,,-0.253,,2020-05-07 00:00:00
836,2020,18,24,5.0,7.0,-0.2127142857142857,-0.41428571428571426,-0.23700000000000002,-0.15157142857142855,-0.09987142857142858,-0.19199999999999998,-0.32285714285714284,-0.12371428571428571,-0.2037142857142857,-0.1782857142857143,-0.24342857142857147,-0.4728571428571428,2020-05-07 00:00:00
837,2020,18,25,5.0,7.0,-0.25657142857142856,-0.4192857142857143,-0.3894285714285714,-0.24014285714285716,-0.141,-0.3061428571428571,-0.398,-0.18557142857142855,-0.24757142857142858,-0.1427142857142857,-0.31685714285714284,-0.5782857142857143,2020-05-07 00:00:00
838,2020,18,26,5.0,7.0,-0.3177142857142857,-0.4769999999999999,-0.359,-0.2682857142857143,-0.14857142857142858,-0.31157142857142855,-0.4214285714285714,-0.21157142857142858,-0.31042857142857144,-0.22514285714285714,-0.3555714285714285,-0.5894285714285713,2020-05-07 00:00:00
839,2020,18,27,5.0,7.0,-0.20142857142857146,-0.3841428571428572,-0.269,-0.17085714285714285,-0.07962857142857141,-0.21142857142857144,-0.31871428571428567,-0.12657142857142858,-0.14971428571428572,-0.14342857142857143,-0.20342857142857143,-0.5477142857142858,2020-05-07 00:00:00
840,2020,18,28,5.0,7.0,,-0.1605714285714286,,,,,-0.1464285714285714,,,,,-0.22,2020-05-07 00:00:00
841,2020,18,29,5.0,7.0,-0.13814285714285715,-0.2454285714285715,-0.15542857142857144,-0.09942857142857144,-0.04237142857142857,-0.12471428571428571,-0.20542857142857143,-0.07247142857142856,-0.10598571428571428,-0.10814285714285714,-0.136,-0.408,2020-05-07 00:00:00
842,2020,18,30,5.0,7.0,,-0.24714285714285716,,,,,-0.2032857142857143,,,,,,2020-05-07 00:00:00
843,2020,18,31,5.0,7.0,-0.07588571428571429,-0.2325714285714286,-0.09628571428571428,0.01061,0.004888571428571429,-0.03844285714285715,-0.16785714285714287,0.007804285714285714,-0.06521428571428571,-0.07574285714285713,-0.11668571428571428,-0.2921428571428572,2020-05-07 00:00:00
844,2020,18,32,5.0,7.0,-0.2712857142857143,-0.4794285714285714,-0.2877142857142857,-0.18057142857142858,-0.09025714285714286,-0.23385714285714285,-0.3908571428571429,-0.13742857142857143,-0.22271428571428573,-0.193,-0.17357142857142857,-0.5864285714285714,2020-05-07 00:00:00
845,2020,18,33,5.0,7.0,-0.238,-0.4398571428571429,-0.294,-0.17542857142857143,-0.0772,-0.22900000000000004,-0.3617142857142857,-0.13185714285714284,-0.203,-0.13214285714285715,-0.2735714285714286,-0.5392857142857143,2020-05-07 00:00:00
846,2020,18,34,5.0,7.0,-0.259,-0.4242857142857143,-0.289,-0.23114285714285712,-0.13614285714285715,-0.25728571428571423,-0.36099999999999993,-0.17857142857142858,-0.2524285714285714,-0.14671428571428574,-0.331,-0.491,2020-05-07 00:00:00
847,2020,18,35,5.0,7.0,-0.21228571428571427,-0.29942857142857143,-0.23885714285714285,-0.121,-0.10051428571428571,-0.1842857142857143,-0.2748571428571429,-0.11199999999999999,,-0.1447142857142857,-0.12328571428571429,-0.455,2020-05-07 00:00:00
848,2020,18,36,5.0,7.0,-0.2917142857142857,-0.4192857142857142,-0.3791428571428571,-0.2571428571428571,-0.17814285714285713,-0.318,-0.3931428571428572,-0.21642857142857144,-0.29614285714285715,-0.19228571428571425,-0.298,-0.5634285714285714,2020-05-07 00:00:00
849,2020,18,37,5.0,7.0,-0.19757142857142856,-0.3502857142857142,-0.19942857142857146,-0.11614285714285713,-0.061142857142857145,-0.15657142857142858,-0.28585714285714287,-0.09112857142857143,-0.14742857142857144,-0.14500000000000002,-0.17742857142857144,-0.49828571428571433,2020-05-07 00:00:00
850,2020,18,38,5.0,7.0,-0.165,,-0.15014285714285713,-0.13642857142857143,,-0.14242857142857143,-0.22842857142857145,-0.11699999999999999,-0.14785714285714285,-0.2318571428571429,,,2020-05-07 00:00:00
851,2020,18,39,5.0,7.0,-0.21371428571428572,-0.3492857142857143,-0.2227142857142857,-0.14157142857142857,-0.06067142857142858,-0.18085714285714288,-0.2977142857142857,-0.10588571428571428,-0.1817142857142857,-0.124,-0.24328571428571427,-0.4692857142857143,2020-05-07 00:00:00
852,2020,18,40,5.0,7.0,-0.10177142857142855,-0.19814285714285715,-0.11014285714285713,-0.060300000000000006,-0.010395714285714286,-0.08414285714285716,-0.1602857142857143,-0.03681428571428571,-0.09202857142857145,-0.018185714285714284,-0.1128,-0.2911428571428571,2020-05-07 00:00:00
853,2020,18,41,5.0,7.0,-0.22514285714285714,-0.2878571428571428,-0.28885714285714287,-0.19857142857142857,-0.13757142857142857,-0.24499999999999997,-0.28842857142857137,-0.17171428571428568,-0.19171428571428573,-0.17057142857142857,-0.24514285714285713,-0.5191428571428572,2020-05-07 00:00:00
854,2020,18,42,5.0,7.0,-0.2292857142857143,-0.37957142857142856,-0.24571428571428572,-0.17914285714285713,-0.09757142857142856,-0.20971428571428574,-0.3201428571428572,-0.13985714285714285,-0.20642857142857143,-0.13514285714285715,-0.216,-0.5941428571428571,2020-05-07 00:00:00
855,2020,18,44,5.0,7.0,-0.3048571428571428,-0.5041428571428571,-0.3964285714285714,-0.22985714285714284,-0.13142857142857142,-0.308,-0.4455714285714286,-0.183,-0.2732857142857143,-0.16842857142857143,-0.34142857142857136,-0.644857142857143,2020-05-07 00:00:00
856,2020,18,45,5.0,7.0,-0.18128571428571427,-0.3082857142857143,-0.1882857142857143,-0.12057142857142857,,-0.15542857142857144,-0.25285714285714284,,-0.15642857142857142,,-0.10987142857142855,-0.46714285714285714,2020-05-07 00:00:00
857,2020,18,46,5.0,7.0,,,,,,,,,,,,,2020-05-07 00:00:00
858,2020,18,47,5.0,7.0,-0.1502857142857143,-0.2632857142857143,-0.18085714285714286,-0.08361428571428571,,-0.13114285714285714,-0.22785714285714284,-0.05664285714285715,-0.16442857142857142,-0.10112857142857144,-0.13942857142857143,-0.3292857142857143,2020-05-07 00:00:00
859,2020,18,48,5.0,7.0,-0.17185714285714285,-0.29185714285714287,-0.1762857142857143,-0.12014285714285713,-0.07937142857142857,-0.147,-0.24114285714285713,-0.09965714285714285,-0.158,-0.134,-0.175,-0.38257142857142856,2020-05-07 00:00:00
860,2020,18,49,5.0,7.0,-0.14685714285714285,-0.25400000000000006,-0.14785714285714288,-0.10714285714285714,-0.0639,-0.1285714285714286,-0.20071428571428576,-0.08591428571428572,-0.14614285714285716,-0.10942857142857143,-0.09970000000000001,-0.3282857142857143,2020-05-07 00:00:00
861,2020,18,50,5.0,7.0,-0.2901428571428571,-0.5142857142857143,-0.34228571428571425,-0.18742857142857144,,-0.2652857142857143,-0.40614285714285714,,-0.19057142857142856,-0.2718571428571429,-0.24342857142857138,-0.6052857142857143,2020-05-07 00:00:00
862,2020,18,51,5.0,7.0,-0.17900000000000002,-0.33428571428571424,-0.224,-0.12614285714285714,-0.07279999999999999,-0.17042857142857143,-0.28385714285714286,-0.0959285714285714,-0.15157142857142855,-0.09382857142857144,-0.22485714285714287,-0.5017142857142857,2020-05-07 00:00:00
863,2020,18,53,5.0,7.0,-0.23257142857142857,-0.38785714285714284,-0.30457142857142855,-0.2267142857142857,-0.1622857142857143,-0.2624285714285714,-0.31314285714285717,-0.1945714285714286,-0.18171428571428572,-0.123,-0.3252857142857143,-0.4564285714285714,2020-05-07 00:00:00
864,2020,18,54,5.0,7.0,-0.16528571428571429,-0.24114285714285713,-0.13485714285714287,-0.13514285714285715,,-0.13514285714285715,-0.20342857142857143,-0.10657142857142857,-0.24842857142857142,-0.14214285714285715,-0.08334285714285714,-0.3488571428571428,2020-05-07 00:00:00
865,2020,18,55,5.0,7.0,-0.16985714285714287,-0.31700000000000006,-0.184,-0.10054285714285714,-0.047742857142857135,-0.1392857142857143,-0.25657142857142856,-0.07751428571428573,-0.14957142857142855,-0.1335714285714286,-0.1625714285714286,-0.4815714285714286,2020-05-07 00:00:00
866,2020,18,56,5.0,7.0,,-0.2887142857142857,-0.08698571428571429,,,,-0.18700000000000003,,,,,-0.4327142857142857,2020-05-07 00:00:00
867,2020,19,1,5.0,14.0,-0.1524285714285714,-0.2774285714285714,-0.12685714285714286,-0.09830000000000001,,-0.11099999999999999,-0.21871428571428572,-0.07647142857142857,-0.18,-0.1852857142857143,-0.131,-0.2854285714285714,2020-05-14 00:00:00
868,2020,19,2,5.0,14.0,,,,,,,-0.26257142857142857,,,,,,2020-05-14 00:00:00
