,year,week,statefips,month,day,spend_all,spend_aap,spend_acf,spend_aer,spend_apg,spend_durables,spend_nondurables,spend_grf,spend_gen,spend_hic,spend_hcs,spend_inpersonmisc,spend_remoteservices,spend_sgh,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,spend_all_incmiddle,spend_all_q1,spend_all_q2,spend_all_q3,spend_all_q4,provisional,date
2378,2020,46,36,11.0,19.0,-0.008034285714285716,-0.06648571428571429,-0.29542857142857143,-0.5890000000000001,0.062457142857142864,0.21642857142857144,0.14442857142857143,0.2132857142857143,0.17785714285714288,0.43257142857142866,0.005031428571428573,-0.05981428571428571,-0.004960999999999999,0.5141428571428571,-0.47471428571428564,0.1907142857142857,0.18042857142857144,0.01734428571428571,0.06808571428571428,0.022757142857142854,0.013087142857142856,-0.040600000000000004,0,2020-11-19 00:00:00
2379,2020,46,37,11.0,19.0,0.003048571428571429,-0.10769999999999999,-0.21057142857142858,-0.518,-0.017438571428571425,0.21628571428571433,0.0996,0.171,0.08045714285714287,0.4064285714285714,-0.041557142857142855,-0.08308571428571429,0.016457142857142858,0.36499999999999994,-0.4298571428571428,0.1777142857142857,0.18014285714285713,-0.0002085714285714295,0.01688042857142857,0.005678571428571429,-0.006823714285714287,-0.0007782428571428571,0,2020-11-19 00:00:00
2380,2020,46,38,11.0,19.0,-0.02898571428571428,-0.1335714285714286,-0.23514285714285713,-0.5365714285714286,0.10028571428571428,0.08511428571428571,0.11521428571428571,0.11585714285714285,0.4828571428571428,0.20642857142857143,-0.2532857142857143,0.018124285714285714,-0.11137142857142858,0.32757142857142857,-0.4147142857142857,0.15157142857142855,0.1762857142857143,-0.03448571428571428,-0.014625714285714282,0.0077295714285714285,-0.055900000000000005,-0.038257142857142865,0,2020-11-19 00:00:00
2381,2020,46,39,11.0,19.0,-0.10541428571428571,-0.08821428571428572,-0.2884285714285714,-0.6038571428571428,0.014857142857142859,0.04592857142857143,0.05427142857142857,0.11617142857142858,0.08761428571428573,0.1685714285714286,-0.18057142857142858,-0.13985714285714285,-0.13371428571428573,0.28285714285714286,-0.487,0.06301428571428572,0.03768571428571428,-0.12371428571428571,-0.05554285714285714,-0.12814285714285714,-0.11568571428571428,-0.10321428571428573,0,2020-11-19 00:00:00
2382,2020,46,40,11.0,19.0,0.09540000000000001,-0.02499857142857143,-0.01901142857142857,-0.27185714285714285,0.15271428571428572,0.29071428571428565,0.17042857142857143,0.16742857142857143,0.29742857142857143,0.34471428571428575,0.11588571428571429,0.1415714285714286,0.16385714285714287,0.49942857142857144,-0.30014285714285716,0.24828571428571428,0.3067142857142858,0.09591428571428572,0.09675714285714286,0.1127142857142857,0.0734142857142857,0.1472857142857143,0,2020-11-19 00:00:00
2383,2020,46,41,11.0,19.0,0.018490571428571433,0.1303,-0.36742857142857144,-0.5721428571428572,0.17671428571428574,0.3637142857142857,0.1794285714285714,0.2792857142857143,0.2137142857142857,0.886,-0.05491428571428571,-0.06801428571428572,0.22067142857142857,0.7595714285714286,-0.5135714285714286,0.3021428571428571,0.31057142857142855,0.015629999999999998,0.07494285714285713,0.016291428571428575,0.014910000000000001,0.010693857142857142,0,2020-11-19 00:00:00
2384,2020,46,42,11.0,19.0,0.015093428571428572,0.03434142857142857,-0.2287142857142857,-0.3938571428571428,0.06541428571428572,0.19414285714285714,0.12844285714285714,0.20842857142857144,0.10415714285714286,0.3578571428571428,-0.03458571428571428,-0.0671,0.031945714285714286,0.4041428571428571,-0.4158571428571428,0.18799999999999997,0.1762857142857143,0.019219999999999998,0.09338571428571428,0.011065714285714281,0.026485714285714286,-0.019465857142857142,0,2020-11-19 00:00:00
2385,2020,46,44,11.0,19.0,0.0684,0.09198285714285714,-0.33057142857142857,-0.5215714285714286,0.10130000000000002,0.29628571428571426,0.32685714285714285,0.27742857142857147,0.1754,0.7974285714285713,0.12273857142857143,0.34742857142857136,-0.03945571428571428,0.6607142857142857,-0.5548571428571428,0.35485714285714287,0.38414285714285723,0.03647285714285715,-0.025100000000000004,-0.04057142857142857,0.06954285714285714,0.10612857142857143,0,2020-11-19 00:00:00
2386,2020,46,45,11.0,19.0,0.06632857142857143,0.06394285714285715,-0.019404285714285714,-0.46214285714285713,0.12457142857142857,0.24028571428571427,0.174,0.2012857142857143,0.188,0.39042857142857146,0.0658,0.1582857142857143,0.08854285714285715,0.5582857142857144,-0.3825714285714286,0.22057142857142858,0.23028571428571434,0.05715714285714286,0.10511428571428572,0.06918571428571428,0.04544285714285714,0.039142857142857146,0,2020-11-19 00:00:00
2387,2020,46,46,11.0,19.0,-0.10904285714285714,-0.08995714285714286,-0.3604285714285714,-0.6204285714285714,0.08517142857142856,0.19100000000000006,-0.032471428571428575,0.08384285714285715,0.24157142857142855,-0.030078571428571416,-0.11368714285714285,-0.2642857142857143,-0.05371428571428571,0.24500000000000002,-0.48842857142857143,0.010767142857142859,-0.02199142857142857,-0.09561428571428572,-0.19742857142857145,-0.14814285714285713,-0.03218557142857143,-0.08028571428571428,0,2020-11-19 00:00:00
2388,2020,46,47,11.0,19.0,0.025500000000000002,0.024744285714285715,-0.10411428571428571,-0.38342857142857145,0.10891428571428571,0.16514285714285717,0.10628571428571429,0.09321428571428571,0.21785714285714283,0.416,-0.018417142857142858,0.07537142857142858,0.02751285714285714,0.3925714285714286,-0.3757142857142857,0.15657142857142858,0.1984285714285714,0.0010204285714285712,0.05044285714285714,-0.020142857142857146,0.043957142857142854,0.007028571428571427,0,2020-11-19 00:00:00
2389,2020,46,48,11.0,19.0,-0.0008428571428571427,-0.09164285714285714,-0.15,-0.4287142857142857,-0.021222857142857144,0.17085714285714282,0.06615714285714284,0.12442857142857143,0.03917142857142857,0.3522857142857143,-0.027417142857142855,-0.027594285714285714,-0.01548857142857143,0.34214285714285714,-0.3771428571428571,0.14514285714285716,0.15285714285714286,-0.029857142857142856,0.05814285714285714,-0.05658571428571429,-0.008553571428571428,0.008393571428571429,0,2020-11-19 00:00:00
2390,2020,46,49,11.0,19.0,0.04745714285714286,0.09030000000000002,-0.23857142857142857,-0.48742857142857143,0.1579714285714286,0.24228571428571427,0.23600000000000002,0.34314285714285714,0.1934442857142857,0.30900000000000005,-0.07749285714285714,0.010582857142857144,0.022309999999999997,0.5197142857142857,-0.45242857142857146,0.24471428571428572,0.20971428571428574,0.0703,-0.0267,0.025275714285714287,0.09102857142857143,0.034057142857142855,0,2020-11-19 00:00:00
2391,2020,46,50,11.0,19.0,0.02871571428571429,-0.10507142857142858,-0.3454285714285715,-0.6272857142857143,0.07925714285714287,0.1487,0.2302857142857143,0.3227142857142857,0.19024285714285716,0.8735714285714286,-0.1253,-0.12337142857142856,-0.06868571428571428,0.22885714285714287,-0.45028571428571423,0.2322857142857143,0.17871428571428574,0.03322857142857143,,0.05904285714285714,0.02497642857142857,0.1113857142857143,0,2020-11-19 00:00:00
2392,2020,46,51,11.0,19.0,0.005780857142857143,-0.08978571428571427,-0.23514285714285713,-0.47614285714285715,0.004182857142857143,0.21357142857142858,0.1372857142857143,0.19442857142857142,0.08791428571428571,0.4342857142857142,-0.006314285714285712,-0.06382857142857143,0.0015428571428571433,0.23214285714285715,-0.4207142857142857,0.18414285714285714,0.17642857142857143,0.029171428571428574,0.05754285714285714,0.018214285714285714,0.03661428571428571,-0.02780285714285714,0,2020-11-19 00:00:00
2393,2020,46,53,11.0,19.0,0.08222857142857143,0.010607142857142858,-0.31257142857142856,-0.5199999999999999,0.08477142857142857,0.30357142857142855,0.25457142857142856,0.3221428571428571,0.16757142857142857,0.5168571428571428,0.04852142857142857,-0.051114285714285716,0.16742857142857143,0.8027142857142857,-0.426,0.31842857142857145,0.31714285714285717,0.12785714285714286,0.07160000000000001,0.10705714285714285,0.1382857142857143,0.03868571428571429,0,2020-11-19 00:00:00
2394,2020,46,54,11.0,19.0,0.0519,0.016367142857142858,-0.14914285714285716,-0.33585714285714285,0.16814285714285712,0.15585714285714286,0.16728571428571426,0.1797142857142857,0.24771428571428572,0.35557142857142854,-0.15507142857142858,-0.06137142857142857,-0.0007714285714285707,0.5858571428571429,-0.35457142857142854,0.2007142857142857,0.20814285714285716,0.054942857142857134,0.03515714285714285,0.05682857142857143,0.05357142857142857,-0.08382857142857143,0,2020-11-19 00:00:00
2395,2020,46,55,11.0,19.0,-0.017304714285714284,-0.12657142857142856,-0.3315714285714286,-0.5730000000000001,0.09454285714285714,0.11554285714285716,0.1246142857142857,0.18885714285714283,0.27814285714285714,0.3101428571428571,-0.21214285714285713,-0.1967142857142857,-0.09504285714285714,0.3085714285714286,-0.41900000000000004,0.1551428571428571,0.13727142857142857,-0.02513857142857143,-0.06315714285714284,-0.0031942857142857146,-0.04699999999999999,-0.04188571428571429,0,2020-11-19 00:00:00
2396,2020,46,56,11.0,19.0,0.0042442857142857135,-0.1221,-0.25357142857142856,-0.33585714285714285,0.1308,0.18014285714285716,0.10802857142857143,0.09502857142857143,0.40985714285714286,0.2467142857142857,-0.1452,0.023738571428571432,-0.0746,0.523,-0.34500000000000003,0.15271428571428575,0.1891428571428571,-0.00822,0.08082428571428571,0.022215714285714283,-0.03257142857142857,0.034457,0,2020-11-19 00:00:00
2397,2020,47,1,11.0,26.0,-0.05405714285714286,-0.32,-0.17657142857142857,-0.4817142857142857,-0.1897142857142857,0.11402857142857145,-0.10137142857142856,-0.07135999999999999,-0.011815714285714282,0.35814285714285715,-0.1486857142857143,-0.04788285714285715,-0.0987285714285714,0.16684285714285715,-0.3985714285714286,-0.008348571428571426,0.019471428571428567,-0.1087,-0.009228714285714285,-0.15698571428571428,-0.03162857142857143,-0.021242857142857143,0,2020-11-26 00:00:00
2398,2020,47,2,11.0,26.0,-0.19242857142857142,-0.12031428571428572,-0.44128571428571434,-0.5454285714285714,-0.0899857142857143,-0.19622857142857142,-0.012785714285714284,0.02803428571428571,-0.08197142857142858,-1.2072857142857143,-0.47057142857142864,-0.36014285714285715,-0.06312857142857144,0.4927,-0.4905714285714286,-0.07171857142857142,-0.11794285714285715,-0.1178,,-0.22111428571428574,-0.06411428571428572,-0.14528571428571427,0,2020-11-26 00:00:00
2399,2020,47,4,11.0,26.0,-0.037457142857142856,-0.06876571428571429,-0.23385714285714285,-0.5237142857142858,-0.08321428571428571,0.10725714285714284,0.0022857142857142846,0.03280571428571429,-0.09058571428571428,0.07319428571428573,-0.06545714285714285,-0.0901,0.02487142857142857,0.22714285714285717,-0.467,0.061551428571428576,0.07424,-0.03108571428571429,-0.042428571428571434,-0.02868571428571429,-0.03357142857142857,-0.046200000000000005,0,2020-11-26 00:00:00
2400,2020,47,5,11.0,26.0,-0.0505,-0.014652857142857146,-0.16785714285714287,-0.5122857142857142,0.03864428571428571,0.033857142857142856,-0.04491428571428572,-0.08298285714285715,0.0653157142857143,-0.2503714285714286,-0.036928571428571436,-0.09991428571428572,0.16399999999999998,0.2735285714285714,-0.5318571428571429,-0.011571428571428566,0.043,-0.05791428571428571,-0.03892857142857143,-0.06018571428571429,-0.05387428571428571,0.04255714285714285,0,2020-11-26 00:00:00
2401,2020,47,6,11.0,26.0,-0.09777142857142858,-0.10624285714285715,-0.3528571428571428,-0.6568571428571428,-0.10711428571428572,0.1226142857142857,-0.0035714285714285774,0.1083142857142857,-0.09693285714285715,0.212,-0.016309999999999998,-0.19557142857142856,-0.06538571428571428,0.31285714285714283,-0.5192857142857144,0.06996428571428571,0.057955714285714284,-0.09162857142857142,-0.06899714285714285,-0.09207142857142857,-0.09134285714285714,-0.10422857142857143,0,2020-11-26 00:00:00
2402,2020,47,8,11.0,26.0,-0.10885714285714286,-0.13314285714285715,-0.42000000000000004,-0.6535714285714286,-0.14188571428571428,0.05474714285714286,-0.04864285714285715,0.015405714285714286,-0.13915714285714284,0.1784285714285714,-0.046700000000000005,-0.16985714285714287,-0.09907142857142857,0.33971428571428575,-0.5231428571428571,0.025134285714285703,0.028085671428571428,-0.11768571428571428,-0.09364285714285714,-0.11414285714285714,-0.11962857142857143,-0.11005714285714285,0,2020-11-26 00:00:00
2403,2020,47,9,11.0,26.0,-0.0302,-0.04940428571428572,-0.41657142857142865,-0.6054285714285713,-0.007700000000000001,0.21071428571428572,0.09685714285714284,0.16931428571428572,0.01572857142857143,0.5645714285714285,-0.13374285714285716,-0.056342857142857146,-0.008252857142857145,0.4887142857142856,-0.5172857142857142,0.16234285714285715,0.1589285714285714,-0.027714285714285716,-0.0008385714285714326,-0.02646,-0.0255,-0.03314285714285714,0,2020-11-26 00:00:00
2404,2020,47,10,11.0,26.0,-0.09079999999999999,0.003644285714285725,-0.36757142857142855,-0.5848571428571429,-0.05778571428571428,0.11628571428571428,-0.024414285714285715,0.02457142857142857,-0.09677857142857142,0.3788571428571429,-0.03102428571428572,-0.3191428571428571,-0.03008571428571429,0.6710000000000002,-0.44928571428571423,0.07057571428571428,0.08517714285714285,-0.08312285714285715,-0.11007142857142858,-0.09855714285714287,-0.07552714285714286,-0.11062857142857142,0,2020-11-26 00:00:00
2405,2020,47,11,11.0,26.0,-0.25457142857142856,-0.24371428571428572,-0.5682857142857143,-0.8412857142857142,-0.21057142857142858,0.14685714285714285,-0.10111428571428573,-0.004599999999999998,-0.17647142857142856,-0.11872857142857142,-0.07312857142857143,-0.33585714285714285,-0.2485714285714286,0.5331428571428571,-0.6241428571428571,0.01404857142857143,0.024074285714285715,-0.3528571428571428,-0.2904285714285714,0.11285714285714286,-0.35900000000000004,-0.24300000000000002,0,2020-11-26 00:00:00
2406,2020,47,12,11.0,26.0,-0.058689814285714285,-0.010314285714285715,-0.1372857142857143,-0.43000000000000005,-0.032928571428571425,0.08569999999999998,-0.0352,-0.054882857142857136,-0.020534857142857143,0.1518142857142857,-0.020232857142857143,-0.1392142857142857,-0.05096428571428572,0.3495714285714286,-0.3952857142857143,0.02767142857142857,0.07424285714285715,-0.057415714285714285,-0.04711428571428571,-0.06270285714285713,-0.05129857142857143,-0.0824,0,2020-11-26 00:00:00
2407,2020,47,13,11.0,26.0,-0.05251428571428572,-0.06268571428571428,-0.199,-0.42742857142857144,-0.08535714285714287,0.14691428571428572,-0.008420000000000002,0.049499999999999995,-0.10422857142857143,0.3810000000000001,-0.13097142857142857,-0.12333857142857142,-0.09951428571428571,0.31442857142857145,-0.41657142857142854,0.07377142857142859,0.08419714285714286,-0.05615714285714286,-0.05072857142857142,-0.0598,-0.05362857142857143,-0.05854571428571428,0,2020-11-26 00:00:00
2408,2020,47,15,11.0,26.0,0.008548571428571424,0.07279285714285713,-0.18557142857142855,-0.45271428571428574,0.01818571428571428,0.2814285714285715,0.04717142857142857,0.06190428571428571,0.034800000000000005,0.616,-0.013742857142857138,-0.09498571428571427,0.024659999999999998,0.3201428571428572,-0.42771428571428566,0.1222857142857143,0.16107142857142856,0.005699999999999999,,0.03687142857142856,0.0019428571428571424,0.011659142857142856,0,2020-11-26 00:00:00
2409,2020,47,16,11.0,26.0,0.045104285714285715,0.07724714285714286,-0.16485714285714284,-0.48971428571428566,0.09521428571428572,0.226,0.12751428571428572,0.030027142857142856,0.44518571428571424,0.05004285714285713,0.054700000000000006,0.07577142857142857,0.06442857142857142,0.607,-0.32442857142857146,0.18455714285714286,0.264,0.040080000000000005,0.054728571428571425,0.011271857142857144,0.10212857142857143,0.05940857142857143,0,2020-11-26 00:00:00
2410,2020,47,17,11.0,26.0,-0.09822857142857143,-0.11442857142857144,-0.38742857142857146,-0.5475714285714286,-0.06358571428571429,0.06152857142857143,-0.04022857142857143,-0.03155714285714285,-0.02062857142857143,0.12755714285714287,-0.08711428571428571,-0.24614285714285716,-0.07335,0.35557142857142854,-0.4807142857142857,0.025854285714285715,0.04817142857142857,-0.07288857142857143,-0.09367142857142856,-0.034942857142857144,-0.10061428571428573,-0.14640000000000003,0,2020-11-26 00:00:00
2411,2020,47,18,11.0,26.0,-0.0427,-0.15292857142857144,-0.26985714285714285,-0.6609999999999999,-0.1070857142857143,0.04448571428571428,-0.09031428571428571,-0.08709857142857144,-0.062085714285714286,0.11041428571428571,-0.34171428571428575,-0.23792857142857143,-0.2104285714285714,0.07738571428571428,-0.46114285714285713,0.0015942857142857158,0.030142857142857138,-0.06395714285714285,-0.10350000000000001,-0.07295571428571428,-0.04861428571428572,0.008014285714285715,0,2020-11-26 00:00:00
2412,2020,47,19,11.0,26.0,-0.08344285714285714,-0.13058571428571428,-0.40114285714285713,-0.6255714285714287,-0.07547714285714284,0.034609999999999995,-0.14112857142857144,-0.10954285714285715,-0.12675714285714285,-0.013092857142857144,-0.06111,-0.16357142857142853,-0.03674285714285714,0.2838285714285714,-0.5278571428571429,-0.03897142857142857,-0.004985714285714286,-0.06910000000000001,-0.08127142857142858,-0.07002571428571429,-0.06877571428571429,-0.11145714285714285,0,2020-11-26 00:00:00
2413,2020,47,20,11.0,26.0,-0.08230285714285714,-0.07462857142857142,-0.3158571428571429,-0.6252857142857143,0.04406714285714285,0.13331428571428572,-0.03642857142857143,-0.08721428571428572,0.1666285714285714,0.4025714285714285,-0.1579857142857143,-0.13862857142857143,-0.017814285714285713,0.29871428571428577,-0.5404285714285715,0.04977571428571429,0.11668571428571428,-0.08056428571428571,-0.08264285714285714,-0.10274285714285712,-0.04812857142857142,-0.11974285714285715,0,2020-11-26 00:00:00
2414,2020,47,21,11.0,26.0,-0.08615857142857143,0.04922428571428572,-0.28985714285714287,-0.594857142857143,-0.012751857142857145,0.0848657142857143,-0.14322857142857143,-0.21942857142857145,-0.006228571428571432,0.35028571428571426,0.0048285714285714295,-0.0896,-0.07053,0.2676714285714286,-0.42771428571428566,-0.03463142857142857,0.09582571428571429,-0.05178571428571428,-0.15824285714285713,-0.06417142857142857,-0.04035714285714286,-0.08382857142857143,0,2020-11-26 00:00:00
2415,2020,47,22,11.0,26.0,0.01986,0.031088571428571427,-0.09754285714285715,-0.5677142857142858,0.03604285714285713,0.22442857142857142,0.015771428571428582,-0.03822857142857143,0.03628571428571429,0.5567142857142857,0.02873285714285714,0.06262714285714285,0.054642857142857146,0.25671428571428573,-0.33257142857142863,0.10815999999999999,0.19584285714285715,0.021789999999999997,0.025574285714285716,-0.0033457142857142865,0.05112142857142856,-0.029245714285714285,0,2020-11-26 00:00:00
2416,2020,47,23,11.0,26.0,-0.11842857142857142,-0.07025714285714287,-0.38628571428571423,-0.6178571428571428,0.004371428571428574,0.004415714285714287,-0.21264857142857144,-0.18792857142857142,-0.4393714285714286,0.11332857142857143,-0.11152857142857142,-0.17471428571428574,-0.10102857142857143,0.028985714285714302,-0.5068571428571429,-0.10845714285714285,-0.05207142857142857,-0.15305714285714284,-0.06318714285714284,-0.14688571428571429,-0.15974285714285716,-0.15612857142857142,0,2020-11-26 00:00:00
2417,2020,47,24,11.0,26.0,-0.08508571428571429,-0.10495142857142857,-0.3307142857142856,-0.6414285714285715,-0.11294285714285714,0.1377,-0.015857142857142858,0.05911714285714287,-0.11340000000000001,0.21864285714285714,-0.07394285714285713,-0.17571428571428574,-0.03495857142857143,0.19953714285714286,-0.4884285714285714,0.06934285714285714,0.07091428571428571,-0.06828714285714285,-0.017747142857142857,-0.030328571428571427,-0.08921428571428572,-0.10615714285714285,0,2020-11-26 00:00:00
2418,2020,47,25,11.0,26.0,-0.020898571428571426,0.00015714285714285868,-0.3165714285714286,-0.6014285714285714,0.04127142857142858,0.23700000000000002,0.056155714285714274,0.08552857142857144,0.09050285714285712,0.5277142857142858,-0.2631428571428572,-0.08467857142857142,-0.02247714285714286,0.5855714285714286,-0.581857142857143,0.14834285714285714,0.18542857142857144,0.09128571428571429,0.03243,0.18075714285714287,0.05104000000000001,-0.07095857142857143,0,2020-11-26 00:00:00
2419,2020,47,26,11.0,26.0,-0.08865714285714286,-0.007195714285714287,-0.3725714285714285,-0.6154285714285714,0.01242714285714285,0.09154285714285715,-0.02666,-0.020342857142857138,-0.006845714285714284,0.20864285714285713,-0.3008571428571428,-0.13354285714285716,-0.10834285714285714,0.3408571428571428,-0.5354285714285714,0.04875714285714287,0.08499999999999998,-0.11487142857142855,-0.04436285714285714,-0.11744285714285714,-0.11237142857142857,-0.0955,0,2020-11-26 00:00:00
2420,2020,47,27,11.0,26.0,-0.09915714285714285,-0.06742857142857143,-0.44499999999999995,-0.694,-0.031734285714285715,0.10253857142857144,-0.03446,-0.01567142857142857,-0.07082857142857142,0.06825714285714286,-0.0625,-0.2275714285714286,-0.06059,0.4211428571428572,-0.5718571428571428,0.06838571428571429,0.10067142857142859,-0.09734285714285713,-0.08320714285714284,-0.08635714285714287,-0.10304285714285713,-0.1035,0,2020-11-26 00:00:00
2421,2020,47,28,11.0,26.0,-0.014300000000000004,-0.12380000000000001,-0.1802857142857143,-0.5988571428571429,-0.045214285714285714,0.07650000000000001,-0.010257142857142857,-0.014387142857142852,0.024099999999999993,0.18988571428571427,-0.1569,-0.10855714285714287,-0.07437142857142856,-0.10148571428571429,-0.3487142857142857,0.043449999999999996,0.06310285714285715,-0.00657142857142857,-0.0031000000000000016,0.032357142857142855,-0.05626428571428571,-0.11961428571428571,0,2020-11-26 00:00:00
2422,2020,47,29,11.0,26.0,-0.2214285714285714,-0.2428571428571429,-0.38985714285714285,-0.7139999999999999,-0.14547142857142856,-0.06494428571428572,-0.15667142857142857,-0.10411714285714287,-0.06188571428571428,0.12090285714285713,-0.13067142857142858,-0.3848571428571428,-0.15535714285714283,-0.07893285714285714,-0.6057142857142858,-0.10765714285714287,-0.1061857142857143,-0.23985714285714285,-0.189,-0.2914285714285714,-0.19814285714285715,-0.20457142857142854,0,2020-11-26 00:00:00
2423,2020,47,30,11.0,26.0,-0.027049999999999998,0.00958571428571428,-0.36914285714285716,-0.5034285714285714,0.16722857142857142,0.1578,0.06511428571428572,0.044565714285714285,0.35971428571428576,0.03695714285714286,-0.3208571428571429,-0.08060714285714286,0.008614285714285711,0.5235714285714286,-0.42499999999999993,0.11045285714285713,0.13952857142857142,-0.06338571428571428,0.015457142857142855,-0.0444,-0.09074285714285715,-0.019,0,2020-11-26 00:00:00
2424,2020,47,31,11.0,26.0,-0.06442857142857142,-0.08248571428571429,-0.21857142857142856,-0.6407142857142857,0.031071428571428562,0.08278571428571428,-0.03579285714285714,-0.048525714285714276,0.19542857142857145,0.21857142857142856,-0.03284285714285714,-0.21114285714285713,-0.004472857142857141,0.21372857142857143,-0.41771428571428576,0.03472857142857143,0.0861857142857143,-0.05818571428571429,-0.0970857142857143,-0.035492857142857145,-0.09344285714285715,-0.07122857142857143,0,2020-11-26 00:00:00
2425,2020,47,32,11.0,26.0,-0.08181428571428571,-0.10978571428571428,-0.29814285714285715,-0.5908571428571429,-0.10478571428571429,0.06122285714285715,0.017894285714285706,0.08716428571428571,-0.11304285714285714,0.1163857142857143,-0.1129,-0.25000000000000006,-0.051314285714285715,0.2399571428571428,-0.4442857142857143,0.05359999999999999,0.04244285714285716,-0.09275714285714286,-0.07379999999999999,-0.10824285714285715,-0.08254285714285714,-0.07942428571428571,0,2020-11-26 00:00:00
2426,2020,47,33,11.0,26.0,-0.08458714285714286,-0.04083714285714286,-0.33585714285714285,-0.533142857142857,-0.007914285714285712,0.031257142857142865,-0.04847142857142857,-0.08950000000000001,0.021828571428571437,-0.03297142857142858,0.16260000000000002,-0.17965714285714288,-0.009242857142857145,0.29700000000000004,-0.47628571428571426,0.004877142857142865,0.06085714285714287,-0.06595714285714285,,-0.05838571428571428,-0.0688857142857143,-0.10511428571428572,0,2020-11-26 00:00:00
2427,2020,47,34,11.0,26.0,-0.04804285714285715,0.01675714285714286,-0.29700000000000004,-0.3977142857142857,0.015228571428571426,0.11491428571428572,0.05927428571428571,0.09426857142857141,0.010457142857142861,0.3110857142857143,-0.14594285714285712,-0.13530000000000003,-0.02725714285714286,0.34342857142857147,-0.439,0.09709000000000001,0.09836571428571429,-0.026599999999999995,0.012401428571428572,-0.030157142857142858,-0.025085714285714288,-0.06751285714285714,0,2020-11-26 00:00:00
2428,2020,47,35,11.0,26.0,-0.19371428571428573,-0.22042857142857145,-0.5555714285714286,-0.7558571428571429,-0.2334285714285714,0.05247557142857142,-0.15828571428571428,-0.10944285714285715,-0.2334285714285714,0.08961428571428572,-0.33414285714285713,-0.23471428571428568,-0.18371428571428572,-0.16742857142857145,-0.5687142857142857,-0.04051428571428571,-0.017414285714285715,-0.21042857142857144,-0.1876857142857143,-0.22357142857142856,-0.193,-0.07160142857142857,0,2020-11-26 00:00:00
2429,2020,47,36,11.0,26.0,-0.06356857142857143,-0.08817142857142857,-0.35428571428571426,-0.6045714285714284,-0.004428571428571432,0.1472,0.02511285714285715,0.045528571428571425,0.08332857142857142,0.1891857142857143,-0.05868571428571428,-0.12215714285714287,-0.022185714285714284,0.3604285714285714,-0.507,0.08941571428571428,0.11035714285714286,-0.052318571428571436,-0.008778571428571429,-0.050185714285714285,-0.05400642857142857,-0.08152857142857142,0,2020-11-26 00:00:00
2430,2020,47,37,11.0,26.0,-0.05228571428571428,-0.09087142857142858,-0.2561428571428571,-0.5892857142857143,-0.07047142857142856,0.15887142857142855,-0.005771428571428572,0.04096428571428572,-0.0678142857142857,0.25148571428571426,-0.09250000000000001,-0.1552,-0.05341571428571429,0.29557142857142854,-0.4461428571428571,0.08357714285714284,0.10025714285714286,-0.05768571428571429,-0.05355714285714285,-0.06327857142857142,-0.050442857142857137,-0.040614285714285714,0,2020-11-26 00:00:00
2431,2020,47,38,11.0,26.0,-0.0640142857142857,-0.14577142857142858,-0.20428571428571426,-0.5584285714285714,0.048267142857142856,0.04955,0.019999999999999997,0.005742857142857148,0.32257142857142856,0.15915428571428575,-0.2661428571428571,-0.07195714285714286,-0.11741428571428572,0.38485714285714284,-0.4202857142857143,0.06437571428571429,0.1026714285714286,-0.06424285714285714,-0.058601428571428575,-0.02089857142857143,-0.08618571428571428,-0.07637142857142856,0,2020-11-26 00:00:00
2432,2020,47,39,11.0,26.0,-0.16399999999999998,-0.08134285714285715,-0.36242857142857143,-0.6412857142857142,-0.08225285714285714,0.017185714285714283,-0.11061,-0.11154285714285715,-0.08742857142857142,0.15244285714285713,-0.2092857142857143,-0.2287142857142857,-0.15771428571428572,0.18240000000000003,-0.536,-0.03687142857142857,-0.003785714285714284,-0.18357142857142858,-0.11015714285714284,-0.19142857142857145,-0.1682857142857143,-0.1714142857142857,0,2020-11-26 00:00:00
2433,2020,47,40,11.0,26.0,0.0009185714285714283,-0.018457285714285714,-0.07372857142857143,-0.48199999999999993,0.03340142857142856,0.19877142857142857,-0.009438571428571425,-0.04208571428571428,0.07915714285714286,0.14614285714285716,0.07518571428571429,-0.020914285714285715,0.161,0.3957142857142858,-0.3445714285714286,0.08995714285714286,0.1802142857142857,0.005902857142857141,-0.01368285714285714,0.015671428571428576,-0.007085714285714286,0.06145285714285714,0,2020-11-26 00:00:00
2434,2020,47,41,11.0,26.0,-0.07314285714285715,-0.04617142857142858,-0.4595714285714286,-0.5974285714285713,0.00231428571428572,0.2382857142857143,0.01584285714285715,0.08529857142857143,0.09409999999999999,0.8375714285714285,-0.08868571428571428,-0.20585714285714288,-0.1954,0.4178571428571428,-0.5504285714285715,0.14905714285714286,0.1741714285714286,-0.08358571428571428,-0.038142857142857145,-0.10498571428571428,-0.07368571428571427,-0.05663714285714285,0,2020-11-26 00:00:00
2435,2020,47,42,11.0,26.0,-0.062450000000000006,0.00026285714285714107,-0.33599999999999997,-0.4812857142857143,-0.041285714285714294,0.1231285714285714,-0.027385714285714288,-0.00976,-0.05195714285714286,0.30100000000000005,0.0009600000000000006,-0.13017142857142858,-0.03761428571428571,0.20204285714285714,-0.4775714285714286,0.06378571428571428,0.09282857142857144,-0.07398857142857142,-0.06581428571428571,-0.10915714285714286,-0.04661428571428572,-0.057043285714285706,0,2020-11-26 00:00:00
